Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
8661,ORD-72498,2022-05-01,2022-05-03,First Class,CU-1233,Jessica King,Consumer,United States,California City,California,84675,West,PROD-8959,Office Supplies,Supplies,Supplies Model 465,3151.01,8,0.5,-309.33
8662,ORD-89363,2021-02-26,2021-02-28,First Class,CU-6365,Charles Anderson,Corporate,United States,Texas City,Texas,24342,Central,PROD-6928,Office Supplies,Envelopes,Envelopes Model 119,3803.88,4,0.0,1393.62
8663,ORD-57819,2020-05-06,2020-05-07,Standard Class,CU-7411,Susan King,Corporate,United States,Arizona City,Arizona,41308,West,PROD-6688,Office Supplies,Labels,Labels Model 193,126.07,12,0.0,34.01
8664,ORD-79928,2021-12-30,2021-12-31,Same Day,CU-5046,Michael Wilson,Consumer,United States,Michigan City,Michigan,47216,Central,PROD-3863,Technology,Copiers,Copiers Model 362,5080.28,5,0.4,1477.83
8665,ORD-90046,2021-07-21,2021-07-25,First Class,CU-9323,Mary King,Corporate,United States,Texas City,Texas,32576,Central,PROD-6042,Furniture,Furnishings,Furnishings Model 343,5927.04,8,0.2,695.77
8666,ORD-42242,2019-09-13,2019-09-14,Standard Class,CU-2670,William Young,Corporate,United States,New Jersey City,New Jersey,12358,East,PROD-4507,Office Supplies,Art,Art Model 436,6708.4,10,0.4,-611.4
8667,ORD-15612,2022-12-08,2022-12-12,First Class,CU-5740,Barbara Jackson,Home Office,United States,Washington City,Washington,98348,West,PROD-8852,Furniture,Bookcases,Bookcases Model 429,11559.47,12,0.5,-738.33
8668,ORD-35485,2019-09-03,2019-09-06,Second Class,CU-3123,Mary Anderson,Corporate,United States,Texas City,Texas,66063,Central,PROD-3127,Office Supplies,Art,Art Model 436,1413.09,14,0.5,421.86
8669,ORD-22784,2022-05-10,2022-05-11,Standard Class,CU-0104,Mary Thomas,Home Office,United States,Washington City,Washington,99054,West,PROD-5689,Technology,Accessories,Accessories Model 342,13360.93,8,0.0,-1564.24
8670,ORD-63853,2019-02-16,2019-02-22,Same Day,CU-2863,Karen Anderson,Corporate,United States,Michigan City,Michigan,27151,Central,PROD-9775,Office Supplies,Fasteners,Fasteners Model 432,10609.32,7,0.0,2545.23
8671,ORD-16836,2019-06-15,2019-06-19,Same Day,CU-8081,John Young,Consumer,United States,Illinois City,Illinois,61592,Central,PROD-4432,Technology,Machines,Machines Model 29,7508.47,5,0.2,620.2
8672,ORD-54714,2022-08-08,2022-08-11,Standard Class,CU-1917,Richard Anderson,Consumer,United States,Ohio City,Ohio,79016,East,PROD-4640,Technology,Accessories,Accessories Model 342,693.83,3,0.0,261.32
8673,ORD-15326,2022-10-19,2022-10-24,Standard Class,CU-5571,James Miller,Home Office,United States,Illinois City,Illinois,54865,Central,PROD-8154,Technology,Machines,Machines Model 29,1277.53,3,0.2,347.43
8674,ORD-55732,2021-09-15,2021-09-20,Standard Class,CU-3369,Charles Young,Home Office,United States,Wisconsin City,Wisconsin,32754,Central,PROD-0261,Furniture,Tables,Tables Model 393,2372.56,9,0.4,1000.54
8675,ORD-45438,2021-11-24,2021-11-29,First Class,CU-7927,James Wilson,Home Office,United States,Michigan City,Michigan,12760,Central,PROD-7084,Office Supplies,Storage,Storage Model 404,4441.17,6,0.5,652.43
8676,ORD-46411,2022-07-21,2022-07-26,First Class,CU-9323,Mary King,Consumer,United States,Illinois City,Illinois,63214,Central,PROD-1883,Furniture,Chairs,Chairs Model 341,3375.2,3,0.3,639.79
8677,ORD-35993,2022-07-08,2022-07-09,Second Class,CU-0143,Mary Young,Corporate,United States,Alabama City,Alabama,16639,South,PROD-8782,Technology,Machines,Machines Model 29,11684.71,12,0.4,4240.15
8678,ORD-36258,2020-01-15,2020-01-19,Same Day,CU-2029,Joseph Jackson,Corporate,United States,Michigan City,Michigan,86998,Central,PROD-6458,Technology,Copiers,Copiers Model 362,8389.66,10,0.0,-1059.2
8679,ORD-92132,2019-10-27,2019-11-01,Standard Class,CU-6254,Sarah Martinez,Consumer,United States,Pennsylvania City,Pennsylvania,99312,East,PROD-3830,Technology,Machines,Machines Model 29,2257.41,3,0.5,249.6
8680,ORD-07801,2020-08-04,2020-08-05,Second Class,CU-9984,Mary White,Corporate,United States,Tennessee City,Tennessee,60341,South,PROD-5970,Office Supplies,Supplies,Supplies Model 465,11078.69,13,0.0,1345.81
8681,ORD-07583,2019-12-19,2019-12-22,Second Class,CU-6134,Barbara Anderson,Consumer,United States,Ohio City,Ohio,70922,East,PROD-9264,Furniture,Bookcases,Bookcases Model 429,3831.51,2,0.0,1137.38
8682,ORD-69765,2019-09-08,2019-09-15,Second Class,CU-5565,Linda Jackson,Home Office,United States,Virginia City,Virginia,80203,South,PROD-1513,Furniture,Chairs,Chairs Model 341,5863.23,9,0.0,1938.5
8683,ORD-77224,2021-02-28,2021-03-07,Same Day,CU-3664,David Brown,Home Office,United States,Virginia City,Virginia,56512,South,PROD-7400,Technology,Accessories,Accessories Model 342,1259.08,8,0.4,317.13
8684,ORD-61427,2020-04-06,2020-04-08,First Class,CU-4806,Mary Garcia,Corporate,United States,Virginia City,Virginia,49004,South,PROD-8459,Furniture,Tables,Tables Model 393,523.62,4,0.0,-52.6
8685,ORD-82582,2022-11-07,2022-11-10,Second Class,CU-6890,Charles Brown,Consumer,United States,California City,California,51497,West,PROD-3594,Furniture,Furnishings,Furnishings Model 343,3274.08,5,0.3,-190.99
8686,ORD-14346,2020-04-10,2020-04-12,Standard Class,CU-5750,John Davis,Home Office,United States,Alabama City,Alabama,65987,South,PROD-6536,Furniture,Chairs,Chairs Model 341,3207.0,9,0.2,-412.55
8687,ORD-11973,2021-01-14,2021-01-18,First Class,CU-4920,Patricia Thompson,Consumer,United States,Arizona City,Arizona,30966,West,PROD-3587,Furniture,Tables,Tables Model 393,7454.13,6,0.2,239.87
8688,ORD-83285,2022-07-28,2022-07-31,First Class,CU-5571,James Miller,Corporate,United States,Georgia City,Georgia,59463,South,PROD-0385,Office Supplies,Labels,Labels Model 193,2176.93,7,0.0,833.19
8689,ORD-00890,2019-07-07,2019-07-13,Standard Class,CU-6004,Robert Brown,Home Office,United States,Alabama City,Alabama,75084,South,PROD-0568,Technology,Phones,Phones Model 409,6748.42,4,0.1,-818.19
8690,ORD-95109,2020-11-27,2020-12-04,Standard Class,CU-9920,Patricia Smith,Home Office,United States,Georgia City,Georgia,84980,South,PROD-3256,Office Supplies,Fasteners,Fasteners Model 432,6463.93,13,0.0,-909.95
8691,ORD-67115,2021-05-13,2021-05-18,Second Class,CU-1826,Michael Martinez,Home Office,United States,Georgia City,Georgia,15802,South,PROD-6884,Furniture,Furnishings,Furnishings Model 343,790.36,2,0.3,155.46
8692,ORD-44619,2019-02-20,2019-02-24,Standard Class,CU-2157,Charles Thomas,Home Office,United States,Washington City,Washington,39152,West,PROD-4116,Technology,Machines,Machines Model 29,10228.19,6,0.0,1587.62
8693,ORD-37774,2020-07-28,2020-07-31,Second Class,CU-3574,Lisa Jones,Corporate,United States,Pennsylvania City,Pennsylvania,84173,East,PROD-1675,Office Supplies,Fasteners,Fasteners Model 432,18126.02,12,0.2,3886.1
8694,ORD-95119,2021-04-21,2021-04-23,Standard Class,CU-7270,Sarah Anderson,Consumer,United States,Wisconsin City,Wisconsin,63979,Central,PROD-7900,Technology,Copiers,Copiers Model 362,23703.17,14,0.0,-1962.0
8695,ORD-69124,2022-07-22,2022-07-24,Same Day,CU-0472,Jessica Martinez,Home Office,United States,New York City,New York,98745,East,PROD-0582,Technology,Copiers,Copiers Model 362,1377.26,5,0.5,-140.1
8696,ORD-91402,2021-02-22,2021-02-24,Standard Class,CU-4337,Joseph Davis,Home Office,United States,Illinois City,Illinois,11702,Central,PROD-2921,Office Supplies,Art,Art Model 436,20121.12,12,0.0,6357.02
8697,ORD-47291,2022-02-13,2022-02-15,First Class,CU-6287,Karen Taylor,Home Office,United States,Washington City,Washington,28447,West,PROD-7641,Furniture,Furnishings,Furnishings Model 343,5059.55,3,0.0,160.7
8698,ORD-44860,2019-06-13,2019-06-15,Second Class,CU-7207,James Williams,Corporate,United States,New Jersey City,New Jersey,32851,East,PROD-9576,Furniture,Bookcases,Bookcases Model 429,2685.0,11,0.1,30.77
8699,ORD-88025,2022-09-30,2022-10-07,Same Day,CU-4632,Barbara Martin,Consumer,United States,Washington City,Washington,92137,West,PROD-7442,Furniture,Chairs,Chairs Model 341,10475.33,6,0.0,-905.66
8700,ORD-64908,2022-08-02,2022-08-06,Same Day,CU-1364,James Thompson,Corporate,United States,New Jersey City,New Jersey,81158,East,PROD-7776,Furniture,Furnishings,Furnishings Model 343,14914.28,10,0.2,-1264.82
8701,ORD-30955,2019-02-09,2019-02-12,Standard Class,CU-1866,Sarah Williams,Home Office,United States,Washington City,Washington,91284,West,PROD-8575,Office Supplies,Art,Art Model 436,61.23,4,0.0,3.21
8702,ORD-52809,2019-05-18,2019-05-20,Second Class,CU-7447,Jessica Young,Consumer,United States,Pennsylvania City,Pennsylvania,76494,East,PROD-6681,Technology,Machines,Machines Model 29,7904.97,11,0.3,-569.68
8703,ORD-19831,2021-06-21,2021-06-22,Same Day,CU-0104,Mary Thomas,Corporate,United States,Michigan City,Michigan,32908,Central,PROD-3548,Furniture,Bookcases,Bookcases Model 429,26.69,6,0.4,4.23
8704,ORD-83323,2022-04-23,2022-04-24,Same Day,CU-6900,Robert Smith,Home Office,United States,Georgia City,Georgia,74190,South,PROD-7045,Furniture,Bookcases,Bookcases Model 429,11199.38,7,0.0,-482.34
8705,ORD-53914,2022-06-03,2022-06-06,First Class,CU-2192,Michael Williams,Corporate,United States,North Carolina City,North Carolina,89103,South,PROD-9484,Furniture,Chairs,Chairs Model 341,617.45,1,0.5,114.67
8706,ORD-46795,2022-08-08,2022-08-10,Second Class,CU-0400,Robert Wilson,Home Office,United States,Missouri City,Missouri,33328,Central,PROD-9298,Technology,Copiers,Copiers Model 362,7622.41,5,0.1,-1012.17
8707,ORD-94612,2022-08-01,2022-08-05,First Class,CU-9927,Jessica Jackson,Corporate,United States,Washington City,Washington,43737,West,PROD-6623,Technology,Machines,Machines Model 29,2899.9,12,0.5,685.73
8708,ORD-44078,2019-03-27,2019-03-29,First Class,CU-0883,Sarah Miller,Consumer,United States,Ohio City,Ohio,87233,East,PROD-9031,Office Supplies,Storage,Storage Model 404,2169.25,2,0.4,-107.18
8709,ORD-50090,2022-01-18,2022-01-20,Same Day,CU-9168,Thomas Martinez,Consumer,United States,California City,California,81034,West,PROD-9666,Office Supplies,Storage,Storage Model 404,1227.39,4,0.1,486.86
8710,ORD-40647,2020-03-26,2020-03-29,Standard Class,CU-8025,Susan Miller,Corporate,United States,New York City,New York,79917,East,PROD-8516,Technology,Copiers,Copiers Model 362,9285.81,7,0.0,-904.07
8711,ORD-77745,2019-09-04,2019-09-05,Second Class,CU-0143,Mary Young,Corporate,United States,Ohio City,Ohio,48577,East,PROD-7764,Office Supplies,Art,Art Model 436,1787.54,2,0.4,-339.45
8712,ORD-37287,2019-07-12,2019-07-18,Same Day,CU-0526,William Miller,Corporate,United States,Illinois City,Illinois,74631,Central,PROD-7036,Technology,Copiers,Copiers Model 362,5124.25,8,0.0,94.55
8713,ORD-62255,2021-08-01,2021-08-03,First Class,CU-8203,Mary Smith,Consumer,United States,Alabama City,Alabama,16934,South,PROD-5349,Office Supplies,Labels,Labels Model 193,8963.51,6,0.0,-1646.99
8714,ORD-12709,2022-04-05,2022-04-07,Same Day,CU-3209,Richard Martinez,Corporate,United States,Washington City,Washington,41832,West,PROD-0728,Technology,Copiers,Copiers Model 362,5475.01,8,0.0,-930.82
8715,ORD-70149,2021-11-16,2021-11-21,Second Class,CU-9048,Thomas White,Consumer,United States,Tennessee City,Tennessee,48931,South,PROD-6310,Technology,Copiers,Copiers Model 362,3847.71,5,0.0,669.58
8716,ORD-26904,2021-03-22,2021-03-23,Same Day,CU-4620,Robert Johnson,Home Office,United States,New Jersey City,New Jersey,78641,East,PROD-2668,Office Supplies,Supplies,Supplies Model 465,8097.65,8,0.4,1786.62
8717,ORD-01424,2020-09-28,2020-09-29,First Class,CU-6108,Joseph Jones,Consumer,United States,Georgia City,Georgia,95049,South,PROD-9556,Furniture,Furnishings,Furnishings Model 343,4675.65,4,0.1,-19.83
8718,ORD-01251,2020-11-05,2020-11-08,Standard Class,CU-6764,Sarah Harris,Consumer,United States,Illinois City,Illinois,37388,Central,PROD-6833,Furniture,Furnishings,Furnishings Model 343,11058.84,13,0.0,-973.05
8719,ORD-15581,2021-06-29,2021-07-06,Same Day,CU-7202,Sarah King,Corporate,United States,North Carolina City,North Carolina,10872,South,PROD-7175,Office Supplies,Art,Art Model 436,14446.81,13,0.3,2042.81
8720,ORD-85108,2019-04-21,2019-04-28,Same Day,CU-9952,Linda Garcia,Home Office,United States,North Carolina City,North Carolina,52095,South,PROD-7366,Furniture,Chairs,Chairs Model 341,24991.72,13,0.0,6814.98
8721,ORD-78006,2019-01-28,2019-01-29,Standard Class,CU-0355,Joseph Thomas,Home Office,United States,Missouri City,Missouri,19356,Central,PROD-7375,Furniture,Furnishings,Furnishings Model 343,14120.76,8,0.0,2818.4
8722,ORD-60503,2022-12-30,2023-01-03,Standard Class,CU-0045,Jessica Anderson,Consumer,United States,Ohio City,Ohio,68635,East,PROD-6618,Furniture,Tables,Tables Model 393,10499.92,14,0.1,2546.59
8723,ORD-11229,2021-12-12,2021-12-14,Same Day,CU-8062,John Brown,Home Office,United States,Wisconsin City,Wisconsin,76462,Central,PROD-5780,Office Supplies,Storage,Storage Model 404,1819.72,11,0.0,423.95
8724,ORD-15792,2020-06-09,2020-06-16,First Class,CU-5506,David Davis,Corporate,United States,Oregon City,Oregon,14345,West,PROD-5414,Technology,Machines,Machines Model 29,10967.13,7,0.0,2320.46
8725,ORD-35169,2019-02-05,2019-02-08,First Class,CU-2010,David Jones,Consumer,United States,Oregon City,Oregon,92920,West,PROD-0154,Furniture,Chairs,Chairs Model 341,4446.72,6,0.2,429.11
8726,ORD-23841,2022-04-21,2022-04-25,First Class,CU-6108,Joseph Jones,Consumer,United States,Nevada City,Nevada,55885,West,PROD-4698,Technology,Copiers,Copiers Model 362,6969.79,14,0.5,2382.1
8727,ORD-62307,2021-09-04,2021-09-06,First Class,CU-4643,Barbara White,Corporate,United States,Missouri City,Missouri,45141,Central,PROD-2614,Technology,Accessories,Accessories Model 342,1680.35,5,0.3,-38.46
8728,ORD-94693,2021-09-23,2021-09-28,Standard Class,CU-1919,Robert Thompson,Home Office,United States,Pennsylvania City,Pennsylvania,66765,East,PROD-8463,Office Supplies,Paper,Paper Model 193,3817.91,9,0.4,896.68
8729,ORD-04536,2021-10-08,2021-10-09,Standard Class,CU-8271,Thomas King,Home Office,United States,Ohio City,Ohio,55737,East,PROD-1385,Furniture,Tables,Tables Model 393,2367.32,4,0.0,-135.7
8730,ORD-49441,2021-01-29,2021-02-02,Second Class,CU-0930,Sarah Taylor,Consumer,United States,Alabama City,Alabama,30862,South,PROD-5043,Technology,Accessories,Accessories Model 342,1238.14,2,0.4,462.45
8731,ORD-62501,2021-03-05,2021-03-08,Standard Class,CU-7447,Jessica Young,Corporate,United States,Florida City,Florida,83968,East,PROD-3708,Office Supplies,Envelopes,Envelopes Model 119,10005.03,9,0.3,-1431.73
8732,ORD-36318,2021-02-22,2021-02-23,First Class,CU-5796,Jennifer Thompson,Corporate,United States,New York City,New York,49343,East,PROD-7762,Office Supplies,Art,Art Model 436,1388.1,3,0.5,-108.12
8733,ORD-08437,2022-10-19,2022-10-25,Standard Class,CU-8081,John Young,Corporate,United States,Georgia City,Georgia,73664,South,PROD-8532,Office Supplies,Binders,Binders Model 60,1352.5,13,0.0,-160.91
8734,ORD-84485,2020-04-02,2020-04-03,Second Class,CU-4653,Mary Wilson,Consumer,United States,North Carolina City,North Carolina,11053,South,PROD-6517,Technology,Phones,Phones Model 409,12524.15,9,0.0,-1334.15
8735,ORD-49512,2021-08-03,2021-08-04,Standard Class,CU-3783,Susan Young,Corporate,United States,Arizona City,Arizona,72876,West,PROD-4677,Office Supplies,Envelopes,Envelopes Model 119,3946.12,3,0.1,98.11
8736,ORD-48394,2022-03-31,2022-04-04,First Class,CU-3916,Patricia Miller,Consumer,United States,Nevada City,Nevada,81613,West,PROD-2400,Furniture,Bookcases,Bookcases Model 429,2637.8,4,0.5,-308.38
8737,ORD-37312,2021-05-08,2021-05-09,First Class,CU-6797,Jessica Miller,Consumer,United States,North Carolina City,North Carolina,29461,South,PROD-5857,Technology,Copiers,Copiers Model 362,21571.72,11,0.0,2123.63
8738,ORD-68443,2022-03-02,2022-03-07,Standard Class,CU-0661,John Jackson,Corporate,United States,Texas City,Texas,39156,Central,PROD-4739,Office Supplies,Art,Art Model 436,831.25,6,0.3,-41.38
8739,ORD-84080,2022-07-15,2022-07-21,Second Class,CU-9972,Linda Thompson,Consumer,United States,Michigan City,Michigan,83126,Central,PROD-6129,Furniture,Bookcases,Bookcases Model 429,459.73,5,0.5,-12.33
8740,ORD-03896,2019-12-22,2019-12-25,Standard Class,CU-9972,Linda Thompson,Corporate,United States,Illinois City,Illinois,13652,Central,PROD-5664,Office Supplies,Supplies,Supplies Model 465,5619.15,9,0.3,-374.87
8741,ORD-20052,2019-07-03,2019-07-09,Same Day,CU-8870,Joseph Thompson,Home Office,United States,California City,California,68043,West,PROD-9381,Furniture,Chairs,Chairs Model 341,3369.91,5,0.3,1343.81
8742,ORD-35176,2021-05-12,2021-05-14,Same Day,CU-2202,David Johnson,Consumer,United States,Florida City,Florida,78768,East,PROD-7290,Office Supplies,Paper,Paper Model 193,10608.91,8,0.1,1094.45
8743,ORD-41314,2022-12-03,2022-12-06,Standard Class,CU-3959,William Martinez,Home Office,United States,Michigan City,Michigan,35995,Central,PROD-0408,Technology,Accessories,Accessories Model 342,2175.06,6,0.5,-163.53
8744,ORD-83532,2022-01-06,2022-01-12,First Class,CU-0084,Jennifer King,Consumer,United States,Pennsylvania City,Pennsylvania,92924,East,PROD-7399,Office Supplies,Fasteners,Fasteners Model 432,6998.33,12,0.4,2477.06
8745,ORD-62701,2020-09-23,2020-09-29,Same Day,CU-0534,Thomas Thompson,Corporate,United States,Florida City,Florida,72015,East,PROD-1236,Furniture,Furnishings,Furnishings Model 343,11411.58,8,0.0,-1606.73
8746,ORD-24096,2021-01-10,2021-01-15,Standard Class,CU-1866,Sarah Williams,Home Office,United States,Georgia City,Georgia,72569,South,PROD-2833,Office Supplies,Art,Art Model 436,2655.82,2,0.0,1141.12
8747,ORD-99684,2021-07-18,2021-07-24,Second Class,CU-5197,Charles Taylor,Consumer,United States,Virginia City,Virginia,96757,South,PROD-2965,Technology,Copiers,Copiers Model 362,1155.7,2,0.0,362.32
8748,ORD-82333,2019-08-03,2019-08-08,First Class,CU-2157,Charles Thomas,Home Office,United States,California City,California,12502,West,PROD-5824,Office Supplies,Supplies,Supplies Model 465,23640.31,12,0.0,3505.8
8749,ORD-25903,2022-05-30,2022-05-31,Same Day,CU-1849,Barbara Miller,Home Office,United States,California City,California,17459,West,PROD-2608,Technology,Copiers,Copiers Model 362,3645.49,6,0.3,1116.53
8750,ORD-74328,2020-10-16,2020-10-19,Same Day,CU-4632,Barbara Martin,Corporate,United States,Alabama City,Alabama,94780,South,PROD-1114,Office Supplies,Supplies,Supplies Model 465,10487.57,6,0.0,1013.41
8751,ORD-65084,2022-09-03,2022-09-07,Same Day,CU-9931,Lisa Martinez,Home Office,United States,Missouri City,Missouri,57543,Central,PROD-9968,Technology,Accessories,Accessories Model 342,6245.72,12,0.5,553.7
8752,ORD-24977,2021-07-23,2021-07-28,Standard Class,CU-1165,Linda Johnson,Home Office,United States,Michigan City,Michigan,73229,Central,PROD-9559,Office Supplies,Binders,Binders Model 60,3042.7,4,0.0,1081.08
8753,ORD-33814,2022-11-19,2022-11-25,First Class,CU-1142,Jessica Jones,Corporate,United States,Missouri City,Missouri,56702,Central,PROD-6115,Furniture,Bookcases,Bookcases Model 429,3850.98,6,0.1,94.97
8754,ORD-03757,2022-07-02,2022-07-08,Same Day,CU-9603,Jennifer Smith,Corporate,United States,Florida City,Florida,39554,East,PROD-2266,Technology,Phones,Phones Model 409,8100.61,7,0.1,-364.4
8755,ORD-19577,2019-05-25,2019-05-28,Standard Class,CU-8062,John Brown,Consumer,United States,Ohio City,Ohio,49520,East,PROD-9576,Office Supplies,Storage,Storage Model 404,4988.23,6,0.0,1603.91
8756,ORD-21343,2022-10-08,2022-10-12,First Class,CU-3799,Linda Miller,Consumer,United States,Michigan City,Michigan,29512,Central,PROD-7831,Furniture,Furnishings,Furnishings Model 343,127.53,4,0.0,-12.24
8757,ORD-59491,2022-09-06,2022-09-09,Standard Class,CU-0458,David Smith,Consumer,United States,Florida City,Florida,29246,East,PROD-0568,Office Supplies,Binders,Binders Model 60,9217.68,7,0.0,604.98
8758,ORD-80583,2019-04-09,2019-04-15,Second Class,CU-3230,Joseph Garcia,Corporate,United States,New York City,New York,20465,East,PROD-1874,Furniture,Chairs,Chairs Model 341,42.35,1,0.0,2.09
8759,ORD-49762,2019-01-26,2019-02-01,Standard Class,CU-2224,Michael Harris,Home Office,United States,Arizona City,Arizona,33148,West,PROD-1704,Office Supplies,Fasteners,Fasteners Model 432,3969.68,3,0.3,-384.23
8760,ORD-73036,2021-03-10,2021-03-13,Standard Class,CU-5448,John Wilson,Home Office,United States,Oregon City,Oregon,88397,West,PROD-8853,Office Supplies,Art,Art Model 436,10375.81,14,0.0,733.65
8761,ORD-07917,2022-02-05,2022-02-12,First Class,CU-2018,Linda Jones,Consumer,United States,Wisconsin City,Wisconsin,24999,Central,PROD-9441,Technology,Machines,Machines Model 29,3814.32,3,0.0,-87.98
8762,ORD-99091,2020-05-13,2020-05-20,Same Day,CU-0873,Charles Williams,Corporate,United States,Illinois City,Illinois,35837,Central,PROD-1166,Technology,Copiers,Copiers Model 362,14776.7,13,0.2,-2827.97
8763,ORD-28381,2021-04-14,2021-04-18,Second Class,CU-1188,Karen Jackson,Home Office,United States,Texas City,Texas,98341,Central,PROD-0827,Office Supplies,Storage,Storage Model 404,2815.24,7,0.2,111.43
8764,ORD-17315,2021-07-06,2021-07-10,Second Class,CU-8852,Jennifer Martinez,Home Office,United States,Wisconsin City,Wisconsin,58496,Central,PROD-1597,Furniture,Chairs,Chairs Model 341,8010.07,9,0.1,1572.61
8765,ORD-65680,2020-05-25,2020-05-29,Standard Class,CU-2513,William Thomas,Home Office,United States,Nevada City,Nevada,88547,West,PROD-7863,Furniture,Tables,Tables Model 393,3786.25,8,0.5,1334.11
8766,ORD-04219,2021-11-29,2021-12-01,Same Day,CU-6993,Thomas Thomas,Home Office,United States,New Jersey City,New Jersey,67882,East,PROD-1119,Office Supplies,Fasteners,Fasteners Model 432,1380.75,1,0.3,367.35
8767,ORD-81088,2019-08-14,2019-08-16,Standard Class,CU-8642,John King,Consumer,United States,New York City,New York,43512,East,PROD-3722,Office Supplies,Paper,Paper Model 193,3824.26,12,0.2,-290.28
8768,ORD-89476,2021-11-22,2021-11-26,Same Day,CU-9048,Thomas White,Consumer,United States,New York City,New York,97289,East,PROD-5486,Technology,Phones,Phones Model 409,400.27,1,0.3,150.14
8769,ORD-24667,2021-06-03,2021-06-08,Standard Class,CU-8118,Sarah Wilson,Home Office,United States,Georgia City,Georgia,22035,South,PROD-0100,Technology,Machines,Machines Model 29,14633.91,13,0.1,-2634.62
8770,ORD-15057,2020-06-17,2020-06-19,Second Class,CU-6958,Jessica Williams,Corporate,United States,Missouri City,Missouri,51247,Central,PROD-3292,Furniture,Tables,Tables Model 393,13998.34,13,0.1,-1778.37
8771,ORD-42592,2021-12-14,2021-12-15,First Class,CU-5974,David Young,Consumer,United States,Florida City,Florida,94796,East,PROD-5352,Furniture,Chairs,Chairs Model 341,9924.01,12,0.5,-779.17
8772,ORD-43835,2021-09-13,2021-09-17,Second Class,CU-3994,James King,Consumer,United States,Wisconsin City,Wisconsin,61906,Central,PROD-1620,Office Supplies,Fasteners,Fasteners Model 432,1980.72,14,0.5,-290.18
8773,ORD-52590,2020-12-05,2020-12-12,Standard Class,CU-1339,Jessica Harris,Consumer,United States,Tennessee City,Tennessee,91424,South,PROD-2915,Furniture,Chairs,Chairs Model 341,11988.9,10,0.0,2880.61
8774,ORD-09973,2021-03-04,2021-03-09,First Class,CU-1111,Joseph White,Home Office,United States,Virginia City,Virginia,76170,South,PROD-2461,Furniture,Chairs,Chairs Model 341,8261.55,7,0.3,1956.8
8775,ORD-70746,2022-12-07,2022-12-12,Standard Class,CU-0832,Patricia Anderson,Home Office,United States,Tennessee City,Tennessee,48162,South,PROD-0405,Technology,Phones,Phones Model 409,18655.93,12,0.0,910.76
8776,ORD-20847,2019-06-25,2019-06-26,Same Day,CU-9987,Charles Martinez,Corporate,United States,Ohio City,Ohio,74415,East,PROD-1341,Office Supplies,Envelopes,Envelopes Model 119,14291.97,10,0.0,2012.65
8777,ORD-60661,2022-09-27,2022-10-02,Second Class,CU-5318,Lisa Davis,Home Office,United States,North Carolina City,North Carolina,96994,South,PROD-7008,Furniture,Furnishings,Furnishings Model 343,15754.23,13,0.1,4963.32
8778,ORD-57490,2019-07-31,2019-08-07,Same Day,CU-2157,Charles Thomas,Consumer,United States,Pennsylvania City,Pennsylvania,95019,East,PROD-1799,Furniture,Tables,Tables Model 393,1903.82,1,0.0,393.94
8779,ORD-76058,2022-11-06,2022-11-12,Standard Class,CU-5325,Thomas Young,Consumer,United States,Illinois City,Illinois,74625,Central,PROD-9656,Technology,Copiers,Copiers Model 362,14732.3,10,0.0,3274.15
8780,ORD-36720,2021-11-06,2021-11-12,First Class,CU-6764,Sarah Harris,Consumer,United States,North Carolina City,North Carolina,87060,South,PROD-8346,Office Supplies,Binders,Binders Model 60,1068.73,11,0.3,243.35
8781,ORD-02068,2020-01-16,2020-01-20,Same Day,CU-8466,Jennifer Johnson,Home Office,United States,New York City,New York,24275,East,PROD-6582,Office Supplies,Labels,Labels Model 193,191.88,10,0.1,-22.51
8782,ORD-42345,2021-07-26,2021-08-02,Second Class,CU-0661,John Jackson,Consumer,United States,Florida City,Florida,72416,East,PROD-2593,Technology,Phones,Phones Model 409,1087.1,1,0.0,304.83
8783,ORD-04369,2022-09-04,2022-09-08,Second Class,CU-1188,Karen Jackson,Home Office,United States,Tennessee City,Tennessee,50983,South,PROD-8868,Technology,Accessories,Accessories Model 342,1203.41,2,0.2,42.05
8784,ORD-60236,2021-10-07,2021-10-12,Same Day,CU-0045,Jessica Anderson,Corporate,United States,Michigan City,Michigan,86790,Central,PROD-3137,Technology,Phones,Phones Model 409,4210.64,12,0.4,1243.08
8785,ORD-45279,2021-12-23,2021-12-30,First Class,CU-9048,Thomas White,Consumer,United States,New Jersey City,New Jersey,42389,East,PROD-7302,Office Supplies,Supplies,Supplies Model 465,5553.67,11,0.5,-139.91
8786,ORD-88895,2021-09-18,2021-09-22,Second Class,CU-2218,David Jackson,Consumer,United States,Nevada City,Nevada,84592,West,PROD-2796,Technology,Accessories,Accessories Model 342,4256.35,5,0.5,1881.09
8787,ORD-86455,2022-06-06,2022-06-13,Standard Class,CU-7332,Michael Taylor,Consumer,United States,Virginia City,Virginia,56810,South,PROD-6456,Furniture,Chairs,Chairs Model 341,4132.74,5,0.5,180.17
8788,ORD-51890,2021-10-18,2021-10-23,Same Day,CU-3301,Jennifer Martin,Corporate,United States,Illinois City,Illinois,44496,Central,PROD-6195,Office Supplies,Supplies,Supplies Model 465,2227.68,8,0.5,-171.8
